Tanggal,Tahun,Bulan,Nama_Bulan,Komoditas,Negara_Tujuan,Nilai_Ekspor_USD,Volume_Ton
2020-06-30,2020,6,June,Minyak Kelapa,Singapura,13207.85,4.79
2020-06-30,2020,6,June,Minyak Kelapa,Vietnam,19478.63,7.01
2020-06-30,2020,6,June,Minyak Kelapa,Thailand,56404.12,21.54
2020-06-30,2020,6,June,Minyak Kelapa,Korea Selatan,36168.1,30.81
2020-06-30,2020,6,June,Produk Olahan,Tiongkok,46790.14,30.79
2020-06-30,2020,6,June,Produk Olahan,Malaysia,46349.15,39.88
2020-06-30,2020,6,June,Produk Olahan,Jepang,60440.48,52.45
2020-06-30,2020,6,June,Produk Olahan,Amerika Serikat,43250.48,22.05
2020-06-30,2020,6,June,Produk Olahan,Singapura,54882.24,32.37
2020-06-30,2020,6,June,Produk Olahan,Vietnam,44085.18,28.74
2020-06-30,2020,6,June,Produk Olahan,Thailand,56864.89,24.54
2020-06-30,2020,6,June,Produk Olahan,Korea Selatan,60558.56,25.06
2020-07-31,2020,7,July,Kakao,Tiongkok,242934.94,60.13
2020-07-31,2020,7,July,Kakao,Malaysia,281589.26,113.74
2020-07-31,2020,7,July,Kakao,Jepang,245203.85,117.45
2020-07-31,2020,7,July,Kakao,Amerika Serikat,91300.2,30.38
2020-07-31,2020,7,July,Kakao,Singapura,83960.3,18.85
2020-07-31,2020,7,July,Kakao,Vietnam,115376.65,57.14
2020-07-31,2020,7,July,Kakao,Thailand,150054.47,30.35
2020-07-31,2020,7,July,Kakao,Korea Selatan,90393.55,23.17
2020-07-31,2020,7,July,Besi dan Baja,Tiongkok,352153.18,151.73
2020-07-31,2020,7,July,Besi dan Baja,Malaysia,241702.73,49.44
2020-07-31,2020,7,July,Besi dan Baja,Jepang,189272.02,39.46
2020-07-31,2020,7,July,Besi dan Baja,Amerika Serikat,237548.66,58.46
2020-07-31,2020,7,July,Besi dan Baja,Singapura,108464.63,26.3
2020-07-31,2020,7,July,Besi dan Baja,Vietnam,187625.03,61.77
2020-07-31,2020,7,July,Besi dan Baja,Thailand,104400.56,22.62
2020-07-31,2020,7,July,Besi dan Baja,Korea Selatan,208500.71,49.07
2020-07-31,2020,7,July,Kelapa,Tiongkok,100796.9,96.07
2020-07-31,2020,7,July,Kelapa,Malaysia,87521.68,44.26
2020-07-31,2020,7,July,Kelapa,Jepang,84939.79,44.9
2020-07-31,2020,7,July,Kelapa,Amerika Serikat,117429.73,63.39
2020-07-31,2020,7,July,Kelapa,Singapura,44665.2,17.25
2020-07-31,2020,7,July,Kelapa,Vietnam,48735.63,41.84
2020-07-31,2020,7,July,Kelapa,Thailand,89488.81,57.86
2020-07-31,2020,7,July,Kelapa,Korea Selatan,47773.77,25.62
2020-07-31,2020,7,July,Jagung,Tiongkok,44575.64,19.58
2020-07-31,2020,7,July,Jagung,Malaysia,34276.28,11.55
2020-07-31,2020,7,July,Jagung,Jepang,58112.55,39.81
2020-07-31,2020,7,July,Jagung,Amerika Serikat,13138.73,5.7
2020-07-31,2020,7,July,Jagung,Singapura,63184.42,32.46
2020-07-31,2020,7,July,Jagung,Vietnam,21408.98,7.82
2020-07-31,2020,7,July,Jagung,Thailand,53614.77,19.93
2020-07-31,2020,7,July,Jagung,Korea Selatan,33586.29,26.6
2020-07-31,2020,7,July,Produk Perikanan,Tiongkok,158495.46,70.97
2020-07-31,2020,7,July,Produk Perikanan,Malaysia,81232.97,65.8
2020-07-31,2020,7,July,Produk Perikanan,Jepang,82376.63,44.27
2020-07-31,2020,7,July,Produk Perikanan,Amerika Serikat,79828.3,70.74
2020-07-31,2020,7,July,Produk Perikanan,Singapura,45125.56,17.39
2020-07-31,2020,7,July,Produk Perikanan,Vietnam,51285.11,50.12
2020-07-31,2020,7,July,Produk Perikanan,Thailand,59774.0,30.5
2020-07-31,2020,7,July,Produk Perikanan,Korea Selatan,57678.81,24.13
2020-07-31,2020,7,July,Kerajinan Rotan,Tiongkok,72915.82,67.56
2020-07-31,2020,7,July,Kerajinan Rotan,Malaysia,27321.71,18.41
2020-07-31,2020,7,July,Kerajinan Rotan,Jepang,21520.96,10.77
2020-07-31,2020,7,July,Kerajinan Rotan,Amerika Serikat,43529.95,20.54
2020-07-31,2020,7,July,Kerajinan Rotan,Singapura,21983.62,10.8
2020-07-31,2020,7,July,Kerajinan Rotan,Vietnam,22890.43,21.47
2020-07-31,2020,7,July,Kerajinan Rotan,Thailand,30652.5,24.22
2020-07-31,2020,7,July,Kerajinan Rotan,Korea Selatan,39139.13,15.05
2020-07-31,2020,7,July,Minyak Kelapa,Tiongkok,29065.27,24.04
2020-07-31,2020,7,July,Minyak Kelapa,Malaysia,79848.15,75.1
2020-07-31,2020,7,July,Minyak Kelapa,Jepang,16382.53,7.87
2020-07-31,2020,7,July,Minyak Kelapa,Amerika Serikat,72013.54,29.66
2020-07-31,2020,7,July,Minyak Kelapa,Singapura,22442.37,8.53
2020-07-31,2020,7,July,Minyak Kelapa,Vietnam,61688.49,29.44
2020-07-31,2020,7,July,Minyak Kelapa,Thailand,32960.37,14.41
2020-07-31,2020,7,July,Minyak Kelapa,Korea Selatan,38388.05,33.0
2020-07-31,2020,7,July,Produk Olahan,Tiongkok,38519.51,29.2
2020-07-31,2020,7,July,Produk Olahan,Malaysia,29389.78,9.96
2020-07-31,2020,7,July,Produk Olahan,Jepang,24382.56,9.45
2020-07-31,2020,7,July,Produk Olahan,Amerika Serikat,45564.84,21.59
2020-07-31,2020,7,July,Produk Olahan,Singapura,25491.28,8.52
2020-07-31,2020,7,July,Produk Olahan,Vietnam,45581.34,32.58
2020-07-31,2020,7,July,Produk Olahan,Thailand,12290.75,11.58
2020-07-31,2020,7,July,Produk Olahan,Korea Selatan,36141.7,13.21
2020-08-31,2020,8,August,Kakao,Tiongkok,227188.76,69.34
2020-08-31,2020,8,August,Kakao,Malaysia,129329.64,26.06
2020-08-31,2020,8,August,Kakao,Jepang,210760.43,56.41
2020-08-31,2020,8,August,Kakao,Amerika Serikat,219008.16,63.3
2020-08-31,2020,8,August,Kakao,Singapura,168581.14,51.63
2020-08-31,2020,8,August,Kakao,Vietnam,122782.43,25.92
2020-08-31,2020,8,August,Kakao,Thailand,156820.55,40.27
2020-08-31,2020,8,August,Kakao,Korea Selatan,81144.73,19.56
2020-08-31,2020,8,August,Besi dan Baja,Tiongkok,197085.73,72.65
2020-08-31,2020,8,August,Besi dan Baja,Malaysia,165635.91,36.3
2020-08-31,2020,8,August,Besi dan Baja,Jepang,143231.45,31.05
2020-08-31,2020,8,August,Besi dan Baja,Amerika Serikat,208496.83,67.74
2020-08-31,2020,8,August,Besi dan Baja,Singapura,128039.94,40.35
2020-08-31,2020,8,August,Besi dan Baja,Vietnam,115220.31,29.02
2020-08-31,2020,8,August,Besi dan Baja,Thailand,251235.49,105.0
2020-08-31,2020,8,August,Besi dan Baja,Korea Selatan,130335.21,48.13
2020-08-31,2020,8,August,Kelapa,Tiongkok,58728.5,28.79
2020-08-31,2020,8,August,Kelapa,Malaysia,118761.57,63.79
2020-08-31,2020,8,August,Kelapa,Jepang,76141.34,31.55
2020-08-31,2020,8,August,Kelapa,Amerika Serikat,54815.62,51.07
2020-08-31,2020,8,August,Kelapa,Singapura,86993.3,44.63
2020-08-31,2020,8,August,Kelapa,Vietnam,99123.91,45.66
2020-08-31,2020,8,August,Kelapa,Thailand,40318.82,32.94
2020-08-31,2020,8,August,Kelapa,Korea Selatan,39933.23,19.36
2020-08-31,2020,8,August,Jagung,Tiongkok,17607.54,14.15
2020-08-31,2020,8,August,Jagung,Malaysia,85286.73,52.25
2020-08-31,2020,8,August,Jagung,Jepang,17315.73,13.35
2020-08-31,2020,8,August,Jagung,Amerika Serikat,82541.07,81.73
2020-08-31,2020,8,August,Jagung,Singapura,41196.42,15.06
2020-08-31,2020,8,August,Jagung,Vietnam,38167.95,19.3
2020-08-31,2020,8,August,Jagung,Thailand,15677.83,14.79
2020-08-31,2020,8,August,Jagung,Korea Selatan,48372.06,34.46
2020-08-31,2020,8,August,Produk Perikanan,Tiongkok,156978.78,132.16
2020-08-31,2020,8,August,Produk Perikanan,Malaysia,79765.35,29.15
2020-08-31,2020,8,August,Produk Perikanan,Jepang,110930.19,41.45
2020-08-31,2020,8,August,Produk Perikanan,Amerika Serikat,97795.27,49.04
2020-08-31,2020,8,August,Produk Perikanan,Singapura,73762.62,34.45
2020-08-31,2020,8,August,Produk Perikanan,Vietnam,101885.67,42.83
2020-08-31,2020,8,August,Produk Perikanan,Thailand,43182.69,18.63
2020-08-31,2020,8,August,Produk Perikanan,Korea Selatan,80358.69,66.24
2020-08-31,2020,8,August,Kerajinan Rotan,Tiongkok,107125.91,97.7
2020-08-31,2020,8,August,Kerajinan Rotan,Malaysia,50659.56,18.48
2020-08-31,2020,8,August,Kerajinan Rotan,Jepang,52988.84,21.39
2020-08-31,2020,8,August,Kerajinan Rotan,Amerika Serikat,38678.42,23.38
2020-08-31,2020,8,August,Kerajinan Rotan,Singapura,56395.3,22.34
2020-08-31,2020,8,August,Kerajinan Rotan,Vietnam,26951.39,10.23
2020-08-31,2020,8,August,Kerajinan Rotan,Thailand,34612.58,34.22
2020-08-31,2020,8,August,Kerajinan Rotan,Korea Selatan,30537.57,17.04
2020-08-31,2020,8,August,Minyak Kelapa,Tiongkok,39507.74,20.82
2020-08-31,2020,8,August,Minyak Kelapa,Malaysia,35653.9,24.51
2020-08-31,2020,8,August,Minyak Kelapa,Jepang,50511.02,21.62
2020-08-31,2020,8,August,Minyak Kelapa,Amerika Serikat,45595.32,25.91
2020-08-31,2020,8,August,Minyak Kelapa,Singapura,29132.05,14.88
2020-08-31,2020,8,August,Minyak Kelapa,Vietnam,25967.15,14.75
2020-08-31,2020,8,August,Minyak Kelapa,Thailand,40692.31,19.68
2020-08-31,2020,8,August,Minyak Kelapa,Korea Selatan,52453.43,19.97
2020-08-31,2020,8,August,Produk Olahan,Tiongkok,76118.2,73.44
2020-08-31,2020,8,August,Produk Olahan,Malaysia,18045.71,7.86
2020-08-31,2020,8,August,Produk Olahan,Jepang,21928.61,7.68
2020-08-31,2020,8,August,Produk Olahan,Amerika Serikat,57214.26,33.59
2020-08-31,2020,8,August,Produk Olahan,Singapura,31342.6,20.71
2020-08-31,2020,8,August,Produk Olahan,Vietnam,25761.82,9.89
2020-08-31,2020,8,August,Produk Olahan,Thailand,27775.78,12.51
2020-08-31,2020,8,August,Produk Olahan,Korea Selatan,20057.09,10.98
2020-09-30,2020,9,September,Kakao,Tiongkok,101008.1,24.98
2020-09-30,2020,9,September,Kakao,Malaysia,162787.22,39.44
2020-09-30,2020,9,September,Kakao,Jepang,192135.38,69.37
2020-09-30,2020,9,September,Kakao,Amerika Serikat,149992.3,33.95
2020-09-30,2020,9,September,Kakao,Singapura,66715.74,17.11
2020-09-30,2020,9,September,Kakao,Vietnam,161794.49,36.3
2020-09-30,2020,9,September,Kakao,Thailand,87950.34,33.36
2020-09-30,2020,9,September,Kakao,Korea Selatan,129519.99,28.66
2020-09-30,2020,9,September,Besi dan Baja,Tiongkok,233700.34,86.22
2020-09-30,2020,9,September,Besi dan Baja,Malaysia,184277.34,41.25
2020-09-30,2020,9,September,Besi dan Baja,Jepang,243683.25,106.57
2020-09-30,2020,9,September,Besi dan Baja,Amerika Serikat,163173.95,43.4
2020-09-30,2020,9,September,Besi dan Baja,Singapura,182010.77,39.67
2020-09-30,2020,9,September,Besi dan Baja,Vietnam,101738.6,49.13
2020-09-30,2020,9,September,Besi dan Baja,Thailand,163562.43,44.93
2020-09-30,2020,9,September,Besi dan Baja,Korea Selatan,146264.62,38.66
2020-09-30,2020,9,September,Kelapa,Tiongkok,160326.04,125.96
2020-09-30,2020,9,September,Kelapa,Malaysia,95065.34,51.21
2020-09-30,2020,9,September,Kelapa,Jepang,80167.79,26.88
2020-09-30,2020,9,September,Kelapa,Amerika Serikat,46148.19,18.85
2020-09-30,2020,9,September,Kelapa,Singapura,41038.45,35.41
2020-09-30,2020,9,September,Kelapa,Vietnam,86051.51,62.19
2020-09-30,2020,9,September,Kelapa,Thailand,37966.43,22.2
2020-09-30,2020,9,September,Kelapa,Korea Selatan,74303.75,65.45
2020-09-30,2020,9,September,Jagung,Tiongkok,37473.75,18.02
2020-09-30,2020,9,September,Jagung,Malaysia,59331.69,28.72
2020-09-30,2020,9,September,Jagung,Jepang,38301.17,16.38
2020-09-30,2020,9,September,Jagung,Amerika Serikat,56481.16,26.7
2020-09-30,2020,9,September,Jagung,Singapura,34089.08,30.43
2020-09-30,2020,9,September,Jagung,Vietnam,62280.35,46.11
2020-09-30,2020,9,September,Jagung,Thailand,16812.56,8.12
2020-09-30,2020,9,September,Jagung,Korea Selatan,30535.85,12.15
2020-09-30,2020,9,September,Produk Perikanan,Tiongkok,134434.42,51.89
2020-09-30,2020,9,September,Produk Perikanan,Malaysia,59955.48,33.33
2020-09-30,2020,9,September,Produk Perikanan,Jepang,121276.47,42.49
2020-09-30,2020,9,September,Produk Perikanan,Amerika Serikat,112006.96,54.85
2020-09-30,2020,9,September,Produk Perikanan,Singapura,30842.24,12.29
2020-09-30,2020,9,September,Produk Perikanan,Vietnam,95157.91,37.11
2020-09-30,2020,9,September,Produk Perikanan,Thailand,29448.73,18.33
2020-09-30,2020,9,September,Produk Perikanan,Korea Selatan,64859.25,55.19
2020-09-30,2020,9,September,Kerajinan Rotan,Tiongkok,54205.5,33.65
2020-09-30,2020,9,September,Kerajinan Rotan,Malaysia,48844.62,22.19
2020-09-30,2020,9,September,Kerajinan Rotan,Jepang,80385.54,40.32
2020-09-30,2020,9,September,Kerajinan Rotan,Amerika Serikat,73951.22,52.19
2020-09-30,2020,9,September,Kerajinan Rotan,Singapura,15062.98,5.72
2020-09-30,2020,9,September,Kerajinan Rotan,Vietnam,60494.31,22.11
2020-09-30,2020,9,September,Kerajinan Rotan,Thailand,41203.47,25.6
2020-09-30,2020,9,September,Kerajinan Rotan,Korea Selatan,32500.04,24.13
2020-09-30,2020,9,September,Minyak Kelapa,Tiongkok,43267.02,14.66
2020-09-30,2020,9,September,Minyak Kelapa,Malaysia,87790.63,69.4
2020-09-30,2020,9,September,Minyak Kelapa,Jepang,70228.54,35.57
2020-09-30,2020,9,September,Minyak Kelapa,Amerika Serikat,57948.01,42.93
2020-09-30,2020,9,September,Minyak Kelapa,Singapura,28347.11,21.93
2020-09-30,2020,9,September,Minyak Kelapa,Vietnam,11451.85,10.89
2020-09-30,2020,9,September,Minyak Kelapa,Thailand,68991.85,32.87
2020-09-30,2020,9,September,Minyak Kelapa,Korea Selatan,31702.59,19.53
2020-09-30,2020,9,September,Produk Olahan,Tiongkok,50665.18,41.83
2020-09-30,2020,9,September,Produk Olahan,Malaysia,33077.55,14.77
2020-09-30,2020,9,September,Produk Olahan,Jepang,23493.53,20.93
2020-09-30,2020,9,September,Produk Olahan,Amerika Serikat,47424.34,42.48
2020-09-30,2020,9,September,Produk Olahan,Singapura,15382.69,6.44
2020-09-30,2020,9,September,Produk Olahan,Vietnam,18633.4,14.51
2020-09-30,2020,9,September,Produk Olahan,Thailand,27097.96,22.54
2020-09-30,2020,9,September,Produk Olahan,Korea Selatan,15720.18,7.79
2020-10-31,2020,10,October,Kakao,Tiongkok,238137.58,61.92
2020-10-31,2020,10,October,Kakao,Malaysia,209008.6,58.36
2020-10-31,2020,10,October,Kakao,Jepang,81850.12,17.57
2020-10-31,2020,10,October,Kakao,Amerika Serikat,91767.88,29.57
2020-10-31,2020,10,October,Kakao,Singapura,192888.38,45.92
2020-10-31,2020,10,October,Kakao,Vietnam,51269.22,15.78
2020-10-31,2020,10,October,Kakao,Thailand,58384.37,21.01
2020-10-31,2020,10,October,Kakao,Korea Selatan,62527.58,17.34
2020-10-31,2020,10,October,Besi dan Baja,Tiongkok,146521.07,53.8
2020-10-31,2020,10,October,Besi dan Baja,Malaysia,322815.94,66.17
2020-10-31,2020,10,October,Besi dan Baja,Jepang,116225.75,31.9
2020-10-31,2020,10,October,Besi dan Baja,Amerika Serikat,266987.12,116.37
2020-10-31,2020,10,October,Besi dan Baja,Singapura,115525.53,38.84
2020-10-31,2020,10,October,Besi dan Baja,Vietnam,154130.6,49.28
2020-10-31,2020,10,October,Besi dan Baja,Thailand,182902.32,42.0
2020-10-31,2020,10,October,Besi dan Baja,Korea Selatan,224508.24,51.48
2020-10-31,2020,10,October,Kelapa,Tiongkok,105747.79,56.39
2020-10-31,2020,10,October,Kelapa,Malaysia,154712.1,143.67
2020-10-31,2020,10,October,Kelapa,Jepang,79529.69,34.97
2020-10-31,2020,10,October,Kelapa,Amerika Serikat,116257.2,51.14
2020-10-31,2020,10,October,Kelapa,Singapura,29814.8,14.64
2020-10-31,2020,10,October,Kelapa,Vietnam,87504.47,43.22
2020-10-31,2020,10,October,Kelapa,Thailand,35765.4,30.58
2020-10-31,2020,10,October,Kelapa,Korea Selatan,28206.46,24.69
2020-10-31,2020,10,October,Jagung,Tiongkok,81646.16,32.99
2020-10-31,2020,10,October,Jagung,Malaysia,41331.43,24.32
2020-10-31,2020,10,October,Jagung,Jepang,44945.13,32.8
2020-10-31,2020,10,October,Jagung,Amerika Serikat,19797.04,8.53
2020-10-31,2020,10,October,Jagung,Singapura,19366.13,18.59
2020-10-31,2020,10,October,Jagung,Vietnam,64681.3,40.66
2020-10-31,2020,10,October,Jagung,Thailand,36379.0,20.62
2020-10-31,2020,10,October,Jagung,Korea Selatan,17834.59,8.0
2020-10-31,2020,10,October,Produk Perikanan,Tiongkok,91977.61,44.64
2020-10-31,2020,10,October,Produk Perikanan,Malaysia,134534.84,51.8
2020-10-31,2020,10,October,Produk Perikanan,Jepang,122218.33,55.46
2020-10-31,2020,10,October,Produk Perikanan,Amerika Serikat,105024.57,40.03
2020-10-31,2020,10,October,Produk Perikanan,Singapura,45639.11,27.22
2020-10-31,2020,10,October,Produk Perikanan,Vietnam,44480.83,25.5
2020-10-31,2020,10,October,Produk Perikanan,Thailand,71526.57,32.13
2020-10-31,2020,10,October,Produk Perikanan,Korea Selatan,41179.27,33.13
2020-10-31,2020,10,October,Kerajinan Rotan,Tiongkok,74538.27,32.53
2020-10-31,2020,10,October,Kerajinan Rotan,Malaysia,86757.23,31.86
2020-10-31,2020,10,October,Kerajinan Rotan,Jepang,73984.55,49.18
2020-10-31,2020,10,October,Kerajinan Rotan,Amerika Serikat,43254.62,16.12
2020-10-31,2020,10,October,Kerajinan Rotan,Singapura,42522.9,18.39
2020-10-31,2020,10,October,Kerajinan Rotan,Vietnam,43768.66,14.74
2020-10-31,2020,10,October,Kerajinan Rotan,Thailand,10367.61,7.8
2020-10-31,2020,10,October,Kerajinan Rotan,Korea Selatan,40993.34,15.55
2020-10-31,2020,10,October,Minyak Kelapa,Tiongkok,57868.66,21.58
2020-10-31,2020,10,October,Minyak Kelapa,Malaysia,55853.96,25.61
2020-10-31,2020,10,October,Minyak Kelapa,Jepang,32108.42,15.07
2020-10-31,2020,10,October,Minyak Kelapa,Amerika Serikat,71125.8,31.3
2020-10-31,2020,10,October,Minyak Kelapa,Singapura,14470.07,7.52
2020-10-31,2020,10,October,Minyak Kelapa,Vietnam,26727.57,10.9
2020-10-31,2020,10,October,Minyak Kelapa,Thailand,16754.4,9.29
2020-10-31,2020,10,October,Minyak Kelapa,Korea Selatan,22085.16,10.47
2020-10-31,2020,10,October,Produk Olahan,Tiongkok,57658.79,41.9
2020-10-31,2020,10,October,Produk Olahan,Malaysia,59181.85,28.07
2020-10-31,2020,10,October,Produk Olahan,Jepang,63327.0,59.15
2020-10-31,2020,10,October,Produk Olahan,Amerika Serikat,22873.2,7.84
2020-10-31,2020,10,October,Produk Olahan,Singapura,24297.92,18.72
2020-10-31,2020,10,October,Produk Olahan,Vietnam,50996.85,17.04
2020-10-31,2020,10,October,Produk Olahan,Thailand,37440.35,15.32
2020-10-31,2020,10,October,Produk Olahan,Korea Selatan,38266.32,21.46
2020-11-30,2020,11,November,Kakao,Tiongkok,242588.73,120.71
2020-11-30,2020,11,November,Kakao,Malaysia,129753.64,29.61
2020-11-30,2020,11,November,Kakao,Jepang,175319.79,50.92
2020-11-30,2020,11,November,Kakao,Amerika Serikat,73436.38,19.64
2020-11-30,2020,11,November,Kakao,Singapura,143564.68,37.68
2020-11-30,2020,11,November,Kakao,Vietnam,192949.01,68.68
2020-11-30,2020,11,November,Kakao,Thailand,102712.1,46.03
2020-11-30,2020,11,November,Kakao,Korea Selatan,108454.26,24.91
2020-11-30,2020,11,November,Besi dan Baja,Tiongkok,313416.05,88.24
2020-11-30,2020,11,November,Besi dan Baja,Malaysia,153440.96,51.41
2020-11-30,2020,11,November,Besi dan Baja,Jepang,118556.49,44.54
2020-11-30,2020,11,November,Besi dan Baja,Amerika Serikat,288706.67,57.8
2020-11-30,2020,11,November,Besi dan Baja,Singapura,199543.95,61.14
2020-11-30,2020,11,November,Besi dan Baja,Vietnam,205864.46,87.42
2020-11-30,2020,11,November,Besi dan Baja,Thailand,229170.68,72.72
2020-11-30,2020,11,November,Besi dan Baja,Korea Selatan,170006.11,66.58
2020-11-30,2020,11,November,Kelapa,Tiongkok,64874.28,61.64
2020-11-30,2020,11,November,Kelapa,Malaysia,133285.12,86.2
2020-11-30,2020,11,November,Kelapa,Jepang,55210.84,19.16
2020-11-30,2020,11,November,Kelapa,Amerika Serikat,81951.33,29.85
2020-11-30,2020,11,November,Kelapa,Singapura,42307.46,16.24
2020-11-30,2020,11,November,Kelapa,Vietnam,53103.46,41.91
2020-11-30,2020,11,November,Kelapa,Thailand,78910.83,39.6
2020-11-30,2020,11,November,Kelapa,Korea Selatan,70005.25,27.66
2020-11-30,2020,11,November,Jagung,Tiongkok,66877.0,52.63
2020-11-30,2020,11,November,Jagung,Malaysia,53190.13,18.26
2020-11-30,2020,11,November,Jagung,Jepang,13953.17,8.92
2020-11-30,2020,11,November,Jagung,Amerika Serikat,24131.99,8.58
2020-11-30,2020,11,November,Jagung,Singapura,23123.08,9.18
2020-11-30,2020,11,November,Jagung,Vietnam,48592.74,42.97
2020-11-30,2020,11,November,Jagung,Thailand,13579.67,12.07
2020-11-30,2020,11,November,Jagung,Korea Selatan,16359.06,7.92
2020-11-30,2020,11,November,Produk Perikanan,Tiongkok,65888.03,23.53
2020-11-30,2020,11,November,Produk Perikanan,Malaysia,117458.38,40.13
2020-11-30,2020,11,November,Produk Perikanan,Jepang,110967.55,100.47
2020-11-30,2020,11,November,Produk Perikanan,Amerika Serikat,68991.1,28.03
2020-11-30,2020,11,November,Produk Perikanan,Singapura,42165.76,18.27
2020-11-30,2020,11,November,Produk Perikanan,Vietnam,82708.67,42.9
2020-11-30,2020,11,November,Produk Perikanan,Thailand,61390.73,36.13
2020-11-30,2020,11,November,Produk Perikanan,Korea Selatan,36544.24,25.19
2020-11-30,2020,11,November,Kerajinan Rotan,Tiongkok,79533.45,37.47
2020-11-30,2020,11,November,Kerajinan Rotan,Malaysia,25711.72,9.45
2020-11-30,2020,11,November,Kerajinan Rotan,Jepang,16339.79,6.76
2020-11-30,2020,11,November,Kerajinan Rotan,Amerika Serikat,16800.05,8.77
2020-11-30,2020,11,November,Kerajinan Rotan,Singapura,20848.97,7.21
2020-11-30,2020,11,November,Kerajinan Rotan,Vietnam,41917.56,21.78
2020-11-30,2020,11,November,Kerajinan Rotan,Thailand,35098.79,16.79
2020-11-30,2020,11,November,Kerajinan Rotan,Korea Selatan,35044.3,13.41
2020-11-30,2020,11,November,Minyak Kelapa,Tiongkok,16639.44,6.47
2020-11-30,2020,11,November,Minyak Kelapa,Malaysia,32060.56,24.12
2020-11-30,2020,11,November,Minyak Kelapa,Jepang,50628.56,24.83
2020-11-30,2020,11,November,Minyak Kelapa,Amerika Serikat,74255.9,26.91
2020-11-30,2020,11,November,Minyak Kelapa,Singapura,26196.04,13.77
2020-11-30,2020,11,November,Minyak Kelapa,Vietnam,40148.09,38.08
2020-11-30,2020,11,November,Minyak Kelapa,Thailand,33710.48,11.96
2020-11-30,2020,11,November,Minyak Kelapa,Korea Selatan,37078.69,30.62
2020-11-30,2020,11,November,Produk Olahan,Tiongkok,85108.85,48.33
2020-11-30,2020,11,November,Produk Olahan,Malaysia,88150.75,62.63
2020-11-30,2020,11,November,Produk Olahan,Jepang,30135.45,11.65
2020-11-30,2020,11,November,Produk Olahan,Amerika Serikat,47991.24,18.49
2020-11-30,2020,11,November,Produk Olahan,Singapura,48126.28,23.29
2020-11-30,2020,11,November,Produk Olahan,Vietnam,41511.69,16.05
2020-11-30,2020,11,November,Produk Olahan,Thailand,48141.92,17.12
2020-11-30,2020,11,November,Produk Olahan,Korea Selatan,52122.66,40.68
2020-12-31,2020,12,December,Kakao,Tiongkok,123637.57,26.41
2020-12-31,2020,12,December,Kakao,Malaysia,114260.76,34.41
2020-12-31,2020,12,December,Kakao,Jepang,84134.5,18.1
2020-12-31,2020,12,December,Kakao,Amerika Serikat,145972.05,29.78
2020-12-31,2020,12,December,Kakao,Singapura,208261.86,52.02
2020-12-31,2020,12,December,Kakao,Vietnam,72721.02,15.65
2020-12-31,2020,12,December,Kakao,Thailand,76111.79,37.35
2020-12-31,2020,12,December,Kakao,Korea Selatan,149264.42,35.9
2020-12-31,2020,12,December,Besi dan Baja,Tiongkok,122712.65,29.26
2020-12-31,2020,12,December,Besi dan Baja,Malaysia,344364.09,77.26
2020-12-31,2020,12,December,Besi dan Baja,Jepang,238111.39,80.91
2020-12-31,2020,12,December,Besi dan Baja,Amerika Serikat,248619.38,73.6
2020-12-31,2020,12,December,Besi dan Baja,Singapura,153204.7,34.16
2020-12-31,2020,12,December,Besi dan Baja,Vietnam,123822.46,29.94
2020-12-31,2020,12,December,Besi dan Baja,Thailand,83201.36,30.59
2020-12-31,2020,12,December,Besi dan Baja,Korea Selatan,152999.72,45.66
